Orbit Semi-Major Axis,Planet Radius,Planet Mass,Equilibrium Temperature,Stellar Effective Temperature,Stellar Radius,Stellar Mass,Stellar Luminosity,Distance
102,,3559.696,,2620,,0.07,-3.14,
,,251.0857,,,,1.27,,393.072
0.03889,16.623,271.415,,,1.47,1.24,0.441,393.072
0.03957,16.97,291.76794,1811,,1.52,1.3,0.459,393.072
0.03889,16.242,268.88418,1812,6110,,,,393.072
0.03958,16.97,301.30284,,6110,1.52,1.3,,393.072
,16.97,292,,6110,,,,393.072
0.0382,21.633,282.8687,,6200,1.24,1.15,,393.072
0.03898,16.634,273.3338,1800,6110,1.46,1.24,,393.072
0.0392,16.735,311.4734,1830,6213,1.47,1.26,,393.072
,,1071.0871,,,,0.75,,140.998
,,,,4675,,,,140.998
0.0378,11.96,1020.2343,,4680,0.7,0.75,,140.998
0.0378,11.96,1004.3428,972,4675,0.7,0.75,,140.998
0.03781,12.106,1001.12,1370,4675,0.7,0.75,,140.998
0.0369,14.348,940.7768,,4675,0.78,0.7,,140.998
0.038,12.3,1017,950,4700,,,,140.998
,,,,6733,1.77,1.44,0.766,364.411
0.0457,18.94,645.17,2190,6900,,1.57,,364.411
0.04574,18.943,638.8383,,6900,2,1.57,,364.411
,18.943,645.1949,,,2,1.57,,364.411
,14.908,400.4658,,6900,1.57,0.77,,364.411
,16.029,162.0933,,6380,1.31,1.41,,201.224
0.0506,15.8,158.91,1560,6400,1.29,1.34,,201.224
0.05057,15.805,157.96151,,6380,1.29,1.34,,201.224
0.01979,18.45,467.2101,2489,,1.41,1.21,,375.647
0.01987,17.127,462.44265,,6110,1.44,1.22,,375.647
0.01985,17.127,473.547,2508,6110,1.44,1.22,0.413,375.647
0.01985,17.127,473.5667,,6110,1.44,1.22,,375.647
0.02918,12.745,404.263,1516,5475,0.96,1.08,,185.932
0.0292,12.745,403.00844,,5450,0.96,1.08,,185.932
0.075,10.761,572.094,900,5070,0.9,0.89,,169.272
,11.433,514.8846,,6055,1.31,0.93,,352.181
0.0917,12.162,606.73747,,6000,1.39,1.19,,352.181
0.0917,12.162,611.797,1140,6055,1.39,1.19,,352.181
0.0558,10.626,38.1396,,4430,0.66,0.69,,64.7414
0.055,10.536,38.1396,770,4430,0.66,0.69,,64.7414
,12.843,,687,4233.2,0.73,,,64.7414
,,30.5,,4425,0.67,0.68,-0.879,64.7414
0.0553,10.357,37.82177,736,,0.66,0.69,,64.7414
,,,,4425,0.67,0.68,-0.879,64.7414
,,161.77547,,,,0.83,,124.73
0.043,10.2,168.4499,960,4800,0.74,0.77,0,124.73
0.0435,11.265,154.777,,4980,0.79,0.83,-0.469,124.73
0.04375,11.097,156.37236,992,4900,0.77,0.81,,124.73
0.04376,11.097,169.08556,,4900,0.77,0.81,,124.73
,12.442,251.0857,,4800,0.89,1.42,,124.73
0.05885,15.793,150.96925,1496,5890,1.61,1.32,,435.156
0.02851,15.009,562.24127,2043,5940,1.43,1.29,,523.337
,11.882,95.349,,6040,1.22,1.29,,157.963
,,,,5984.9,1.28,1.1,0.274,157.963
0.09464,11.444,87.75286,,6040,1.17,1.13,,157.963
0.09459,11.444,87.5585,1001,6038,1.17,1.13,,157.963
,12,,,,1.38,,,376.658
0.05453,16.141,163.36462,1729,6410,1.7,1.32,,376.658
0.0545,15.625,165.2716,1753,,1.75,1.32,,376.658
0.05356,14.94,,,,1.7,1.32,,376.658
,,,,5650,1.14,1,0.075,302.448
0.0363,15.693,390.9309,1600,5650,1.2,1.02,,302.448
,,,,6154,1.75,1.17,0.597,427.246
0.02312,20.456,441.7837,,6250,1.62,1.38,,427.246
0.02309,20.456,454.4969,2523,6250,1.62,1.38,,427.246
0.0229,20.1,448,,6300,1.57,1.35,,427.246
,,,,,,,,427.246
0.0232,21.712,465.62095,2593,6360,1.66,1.43,,427.246
,19.392,444.962,2510,6154,1.75,1.17,0.597,427.246
,,,2530,6154,1.75,1.17,0.597,427.246
,20.389,448.1403,2601,6300,1.57,1.35,,427.246
,,441.7837,,,,1.38,,427.246
,20.4,416.3573,,6300,1.59,1.2,,427.246
0.0235,20.849,638.8383,2483,6300,,,,427.246
0.0234,21.297,467.2101,2580,6360,1.66,1.43,0.607,427.246
0.0514,16.511,1541.4755,1880,6450,1.87,1.39,,381.174
,18.988,,,,1.46,,,269.898
0.02544,20.905,375.99289,2358,6459,1.46,1.35,0.519,269.898
,,,,6776,1.52,1.45,0.644,269.898
0.025,20.176,,2720,,,,,269.898
0.04263,14.773,285.72917,1520,5740,1.28,1.17,,197.996
0.0449,13.899,190.698,1400,6050,1.02,1.07,,448.637
,,90.3,,5800,1.27,1.12,,216.526
0.0449,10.761,88.9924,1480,5800,1.27,1.12,,216.526
,,,,5675.54,1.24,1.01,0.159,216.526
,11.055,,1544,5800,1.24,,,216.526
,,64.2,,5800,1.27,1.12,,216.526
0.052,15.356,57.2094,1400,5620,1.39,1.08,,159.507
0.0484,14.695,52.3466,,,1.33,0.95,,159.507
,,,,5828.01,1.35,1.05,0.276,159.507
0.0628,10.424,317.83,1100,5900,0.9,1,,301.462
0.0558,17.127,166.86075,,5830,1.66,1.22,,227.537
,13.675,114.4188,,5950,1.37,0.72,,227.537
,15.771,158.915,,5989,,1.19,,227.537
0.0557,17.127,162.72896,1531,5826,1.66,1.22,,227.537
0.05362,15.569,151.599,,,1.56,1.09,,227.537
0.1012,9.976,390.9309,833,5625,0.96,1.04,,172.256
0.0607,13.675,85.8141,1460,6030,1.53,1.06,,200.075
0.067,9.752,130.3103,763,4775,0.74,0.8,,122.91
0.0345,13.563,368.6828,1790,5700,1.44,1.16,,559.084
0.0243,14.572,603.877,,5675,0.96,0.98,,298.214
0.0661,15.468,479.9233,1742,6260,2.21,1.41,,275.587
0.0494,12.218,387.7526,1590,6272,1.36,1.22,,414.234
0.062,8.967,37.18611,910,5310,0.8,0.92,,212.472
0.0372,18.304,2510.857,2090,6475,1.67,1.35,,161.997
,15.468,2809.6172,,6475,1.4,1.62,,161.997
,,2479.074,,,,1.35,,161.997
0.0371,13.686,2466.3608,,6500,,,,161.997
0.036,14.36,2333,,6475,1.31,1.21,,161.997
0.037,13.899,2412.3297,1872,6475,1.32,1.3,,161.997
,,,,,,,,161.997
0.0358,14.359,2294.7326,,6480,1.31,1.21,,161.997
0.0323,16.141,775.5052,1320,5260,0.87,0.9,,117.598
0.0469,13.563,854.9627,1540,5900,1.37,1.25,,516.543
0.0347,17.15,266.9772,2000,6010,1.64,1.33,,730.933
0.0316,9.528,139.8452,1260,5200,0.81,0.81,,355.513
0.0261,10.088,282.8687,1200,4900,0.68,0.76,,91.299
0.0549,12.498,87.40325,1404,5702,1.43,1.04,,436.098
0.0845,8.093,92.48853,940,5460,1.03,1,,246.353
,9.423,,869,5701,0.97,,,246.353
0.2101,,127.132,590,5460,1.03,1,,246.353
,15.805,171.6282,,6300,1.48,1.18,,282.091
0.0499,15.457,175.12433,,6300,1.44,1.18,,282.091
0.0499,16.01,172,,6300,1.48,1.18,0.49,282.091
0.0499,16.006,172.26386,,6300,1.48,1.18,,282.091
,,179.89178,,,,1.3,,282.091
0.05165,15.782,188.15536,1676,6405,1.52,1.3,,282.091
0.0694,11.994,2688.8418,1460,6218,1.65,1.39,,527.995
0.055,12.666,98.5273,1290,5871,1.14,1.08,,453.099
0.048,17.374,123.9537,1700,5914,1.73,1.34,,610.176
0.0453,5.717,40.68224,970,4910,0.76,0.84,,122.066
,12,,,,1.2,,,334.037
,,,,5753,1.1,1.03,0.079,334.037
0.0499,11.19,,1193,5772,1.1,1.06,,334.037
,,,,5753,1.1,1.03,0.079,334.037
0.0529,11.938,182.43442,1339,5838,1.13,1.26,,334.037
,11.81,,,,1.13,,,334.037
,10.769,,,5773,1.04,1.07,,334.037
,10.769,,,5773,1.04,,,334.037
0.0517,11.994,886.7457,1590,6350,1.39,1.38,,524.993
0.0538,15.468,174.8065,1850,6120,2.11,1.41,,715.383
,,268.88418,,,,0.98,,194.134
,13.675,394.1092,,5700,1.14,1.78,,194.134
0.0415,13.653,264.43456,1389,5630,1.09,0.98,,194.134
0.0421,11.3,272,,5700,0.95,1.02,,194.134
0.0422,11.299,288.58964,,5700,0.95,1.02,,194.134
,,,,,,,,194.134
0.0452,12.218,88.35674,1119,5298,0.87,0.87,,288.326
0.0673,12.812,791.3967,1557,6400,1.71,1.39,0.647,343.08
0.0871,11.209,1652.716,910,5300,1.11,0.95,,310.841
0.0266,13.473,594.3421,1638,5500,1.01,0.97,-0.076,261.386
0.02818,12.644,676.9779,1610,5806,0.93,0.95,,327.506
0.04823,14.123,209.13214,1624,5599,1.75,1.25,,602.236
0.0641,7.062,32.10083,1270,6050,1.22,1.19,,114.173
,7.242,,1229,6313,1.27,,,114.173
0.0365,17.71,2542.64,2329,7000,1.79,1.59,,423.552
0.0519,16.814,133.4886,1340,6000,1.12,1.08,,303.941
0.0681,14.617,178.30263,1604,6110,2.01,1.34,,627.066
,21.185,162.0933,1740,6548,1.57,1.35,0.613,405.908
,20.961,247.9074,,6550,1.49,2.28,,405.908
0.05151,22.317,162.72896,,6650,1.57,1.31,,405.908
0.05125,21.656,151.60491,1755,,1.58,1.29,,405.908
0.05,22.261,143.97699,,6650,1.58,1.2,,405.908
0.051,19.5,156,,6550,1.38,1.2,,405.908
,,,1738,6548,1.57,1.35,0.613,405.908
0.0515,22.317,154.46538,1771,6650,1.57,1.31,,405.908
,,168.13207,,,,1.29,,405.908
0.0513,19.582,154.46538,,,1.57,1.31,,405.908
0.0337,12.285,508.528,1422,5600,0.94,0.93,-0.114,305.603
0.0504,10.985,344.52772,1642,5965,1.64,1.17,,757.84
0.0694,17.598,149.3801,1740,6900,1.91,1.49,,538.11
0.0248,13.451,1172.7927,1880,5800,1.11,1.05,,232.98
0.02508,14.404,1102.8701,1842,5767,1.1,1.09,0.083,232.98
0.0559,14.572,413.179,1490,6400,1.31,1.3,,410.149
0.04403,13.54,314.6517,1571,6229,1.2,1.21,,539.36
0.0535,16.87,271.74465,1721,5941,1.93,1.34,,568.42
0.03957,17.71,161.45764,1142,5017,0.89,0.88,,176.818
0.0558,20.288,527.5978,2470,9360,1.67,2.07,,427.678
,21.272,,2315,9364,1.76,,,427.678
0.0545,21.745,448.1403,2402,8640,1.8,1.93,1.215,427.678
0.02,,3314.82,,6400,1.23,1.22,,123.483
,13.451,3635.9752,,6431,1.29,1.46,,123.483
0.02043,13.036,3299.0754,2413,6455,1.23,1.27,,123.483
0.02047,13.058,3314.9669,,6400,1.23,1.28,,123.483
0.0203,12.397,3241.866,,6400,1.22,1.25,,123.483
0.0202,14.202,3213.2613,,6400,1.36,1.24,,123.483
0.02026,13.059,3314.83,,6400,,,,123.483
0.02,14.6,3241.7,2400,6400,,,,123.483
0.02034,12.98,3270.4707,2392,6400,1.22,1.26,,123.483
,,3327.6801,,,,1.28,,123.483
0.02087,13.35,3305.432,,6431,1.26,1.46,,123.483
,,,,6226,1.35,1.2,0.39,123.483
0.035,,55.2,,6400,1.23,1.22,,123.483
0.048,13.899,286.047,1540,6600,1.19,1.3,,253.985
0.05427,13.271,95.03117,1186,5839,0.96,1.04,,437.495
0.0451,9.528,47.03884,1479,5638,1.34,1.08,,327.602
0.04632,16.477,159.55066,1111,5313,0.87,0.78,,325.377
0.0627,14.908,181.1631,1480,6000,1.65,1.23,,663.231
0.0904,14.011,311.4734,1160,5900,1.5,1.12,,279.35
,13.279,,1369,6434,1.48,,,278.514
0.06,12.442,1341.2426,,6361,1.47,1.22,,278.514
,18.041,,1760,6064,2.9,,,371.414
0.0653,18.383,254.264,,6150,2.83,1.54,,371.414
0.01634,15.603,339.76027,2520,5568,1,0.9,,268.325
0.01649,14.684,367.72931,,5500,0.94,0.96,,268.325
,,356.92309,,,,0.94,,268.325
,,,2050,5503,1.03,0.97,-0.059,268.325
,,,,5503,1.03,0.97,-0.059,268.325
,15.805,362.3262,2050,5503,1.03,0.97,-0.059,268.325
0.01616,15.637,354.06262,2067,5440,1,0.9,,268.325
0.01655,15.536,371.21,2050,,0.99,0.97,,268.325
0.01653,15.424,370.27195,2058,,0.99,0.97,,268.325
0.0663,12.89,317.83,1500,6400,1.6,1.35,,542.251
0.0408,13.787,731.009,1620,5910,1.32,1.09,,508.885
0.0314,12.005,293.99275,,5200,0.84,0.89,,153.242
,11.635,,,,0.81,0.79,,153.242
0.03144,12.117,295.89973,1311,5180,0.87,0.9,-0.313,153.242
0.0307,10.705,279.68,,5200,0.78,0.79,,153.242
0.03092,11.915,279.6904,1286,5170,0.82,0.85,,153.242
,,291.76794,,,,0.85,,153.242
0.0307,12.072,275.24078,,5150,0.82,0.84,,153.242
0.03033,11.691,269.20201,1281,5150,0.81,0.8,,153.242
,,,,5147,0.85,0.87,-0.335,153.242
0.03033,11.691,269.20201,1281,5150,0.81,0.8,,153.242
0.03138,12.005,290.802,1304,5200,0.84,0.89,-0.328,153.242
0.03138,12.52,290.484,1300,5200,0.84,0.89,,153.242
0.0581,14.348,120.13974,1282,,1.14,1.09,,211.877
0.05999,16.388,98.84513,,5940,1.39,1.2,,211.877
0.06,16.388,98.841,1379,5940,1.39,1.2,,211.877
0.0516,14.157,93.75985,1340,5800,1.19,0.98,,258.426
0.052,11.99,95.345,,,,,,258.426
,,,,5800,1.14,0.89,,258.426
,12.89,92.1707,,5924,1.35,1.08,0.304,258.426
,,,,5924,1.35,1.08,0.304,258.426
0.05212,11.994,94.39551,,5800,1.06,1.01,,258.426
,13.787,212.9461,,6000,1.24,1.46,,317.652
,,180.84527,,,,1.11,,317.652
0.0468,12.554,177.9848,1430,6000,1.13,1.1,,317.652
0.04698,12.98,186.876,,5958,1.22,1.11,,317.652
0.047,12.98,181.1631,,6000,1.22,1.11,,317.652
0.0489,13.44,196.10111,1502,6153,1.25,1.25,,317.652
0.037,10.783,279.37257,,5150,0.77,0.78,,207.49
0.0376,10.783,280.95,,5150,0.77,0.78,,207.49
,,355.65177,,,,1.18,,322.114
0.03607,14.572,336.8998,,6080,1.33,1.15,,322.114
0.03635,14.605,352.47347,1772,6107,1.32,1.17,,322.114
,,,,6075,,,,322.114
,15.468,394.1092,,6075,1.42,1.43,,322.114
0.03651,14.571,340.382,,6075,1.33,1.18,,322.114
0.04819,13.978,190.06234,1210,5736,0.92,1.05,,211.416
0.0473,13.675,184.3414,,5750,0.92,1,,211.416
0.04738,13.675,182.43442,,5750,0.92,1,,211.416
0.0473,13.675,184.334,,5703,0.92,1,,211.416
,11.994,139.8452,,5750,0.8,0.67,,211.416
0.03985,14.359,326.715,,5939,1.3,1.11,,252.759
0.03966,13.63,324.1866,1650,6015,1.28,1.09,,252.759
,13.563,270.1555,,6034,1.22,0.86,,252.759
0.03997,14.796,329.90754,,5950,1.34,1.12,,252.759
,,,,,,,,252.759
0.04469,13.597,288.26,1468,6150,1.09,1.02,,348.494
0.04465,13.597,287.95398,,6150,1.09,1.02,,348.494
0.04464,14.011,294.62841,,,1.08,,,348.494
0.0445,15.177,285.717,1473,6084,1.12,1.01,,348.494
,8.631,73.1009,,4800,0.79,0.77,,87.5953
0.04565,8.698,77.55052,970,,0.81,,,87.5953
0.04566,8.878,77.86835,,4800,0.81,0.82,,87.5953
0.0457,8.878,77.547,,4800,0.81,0.82,,87.5953
0.0315,15.693,629.3034,,6400,1.36,1.23,,231.161
,15.524,559.36,,,1.35,1.24,,231.161
,,617.86152,,,,1.2,,231.161
0.03151,14.5,559.357,,6352,1.36,1.26,0.434,231.161
,15.917,772.3269,,6400,1.44,1.62,,231.161
0.03187,16.298,654.7298,2028,6400,1.38,1.26,,231.161
0.03182,15.872,600.6987,,6400,1.37,1.26,,231.161
0.0317,14.684,559.3808,1960,6400,1.31,1.24,,231.161
0.03185,15.872,645.1949,2020,6400,1.37,1.26,,231.161
,,,1575,6217,1.27,1.2,0.336,383.829
0.04657,17.228,151.92274,,6300,1.24,1.16,,383.829
,17.374,152.5584,1580,6217,1.27,1.2,0.336,383.829
0.04659,17.363,151.916,,6302,1.25,1.16,,383.829
0.04663,17.363,155.41887,,6300,1.25,1.17,,383.829
0.0394,13.227,1144.14,,6100,1.11,1.1,,275.994
0.03904,12.33,1109.2267,,6140,1.09,1.07,,275.994
,10.761,835.8929,,6140,0.95,0.72,,275.994
,13.339,1144.188,,6100,,1.1,,275.994
0.0259,18.82,1042.4824,2723,7430,,,,121.944
0.0239,17.856,665.21819,2782,7430,1.44,1.5,,121.944
,,,,7308,1.6,1.65,0.819,121.944
,,,,7308,1.6,1.65,0.819,121.944
,17.934,371.8611,,7308,1.55,1.85,,121.944
0.02555,16.78,1303,,7430,1.44,1.5,,121.944
,,,,7308,1.6,1.65,0.819,121.944
0.0521,13.675,185.29489,,5700,0.93,1.01,,132.096
0.0524,13.675,187.51,1250,5700,0.93,1.01,,132.096
,,181.1631,,,,1.01,,132.096
,11.209,177.9848,,5700,0.91,0.96,,132.096
,14.572,225.6593,,5990,1.08,1.05,,202.218
0.04313,14.796,222.79883,,5990,1.09,1.07,,202.218
0.04317,14.796,228.828,,5990,1.09,1.07,,202.218
0.02643,14.359,729.73768,,5900,0.95,1.04,,386.346
0.02641,14.908,729.41985,,,0.96,,,386.346
0.02643,14.359,726.55938,1724,5880,,,,386.346
0.02643,14.359,731.932,,5959,0.95,1.04,,386.346
0.02677,14.874,750.39663,1733,5959,0.98,1.08,,386.346
0.0446,13.002,572.07,,5800,1,0.93,-0.021,392.791
,,,,5849.09,1.06,1.06,0.077,392.791
0.0447,13.002,546.6676,,5800,1,0.93,,392.791
,13.787,1093.3352,,6180,1.52,1.76,,136.24
,,859.73015,,,,1.23,,136.24
0.07522,12.263,855.245,,6150,1.33,1.2,,136.24
0.07584,12.218,841.61384,,6180,1.35,1.23,,136.24
0.0758,12.218,861.3193,,,1.35,1.23,,136.24
0.076,12.3,858.1,1250,6200,,,,136.24
,14.235,88.9924,1120,5326.6,1.01,0.92,-0.128,213.982
0.04858,14.93,89.94589,,,0.92,,,213.982
0.04859,14.235,87.40325,,5400,0.9,0.93,,213.982
0.0486,14.235,88.989,,5400,0.9,0.93,,213.982
,,,1117,5326.6,1.01,0.92,-0.128,213.982
,,,,5326.6,1.01,0.92,-0.128,213.982
,,,,5326.6,1.01,0.92,-0.128,213.982
0.04828,14.336,89.31023,1166,5485,0.94,0.91,,213.982
0.02312,15.838,393.139,,5504,0.89,0.97,-0.179,267.206
0.02287,14.908,371.8611,,5436,0.92,0.89,,267.206
,,368.36497,,,,0.92,,267.206
,,,,5504,0.89,0.97,-0.179,267.206
,14.908,386.48128,1664,5436,0.92,0.89,,267.206
,14.908,375.0394,,5500,0.9,0.87,,267.206
0.0226,14.807,376.94638,,5400,0.89,0.86,,267.206
0.02329,15.368,409.68287,1662,5500,0.91,0.94,,267.206
,14.849,,1498,5436,0.89,,,267.206
0.02307,15.211,393.15571,1661,5500,0.91,0.91,,267.206
0.0232,15.031,397.2875,,5500,0.9,0.93,,267.206
,,,1700,5504,0.89,0.97,-0.179,267.206
,15.637,,,,0.91,,,267.206
0.02318,15.289,396.96967,1673,5540,0.91,0.93,,267.206
0.04022,13.451,299.07803,,5450,0.9,0.93,,163.371
0.04,13.227,298.7602,1244,5545,0.87,0.93,,163.371
,12.33,270.1555,,5545,0.83,0.81,,163.371
0.0402,13.451,292.391,,5450,0.9,0.93,,163.371
0.041,13.204,310.51991,1242,5546,0.89,0.99,,163.371
1.07,,,241,5545,0.87,0.93,,163.371
0.0548,11.915,159.23283,,5200,0.85,0.88,,177.291
0.0548,12.106,158.908,,5200,0.86,0.88,,177.291
0.0561,12.576,167.49641,1021,5315,0.89,0.95,,177.291
0.0142,10.424,565.714,,4400,0.6,0.58,,86.7467
,,,,4124,0.76,0.65,-0.825,86.7467
,,,,4124,0.76,0.65,-0.825,86.7467
0.01528,11.613,651.5515,,4400,0.67,0.72,,86.7467
,,,,4124,0.76,0.65,-0.825,86.7467
,,,,4124,0.76,0.65,-0.825,86.7467
0.014,10.42,572.1,1350,4400,,,,86.7467
0.01504,11.276,635.02434,1427,4500,0.65,0.69,,86.7467
0.03453,12.33,276.5121,1337,5420,0.91,0.94,-0.198,364.512
0.03474,12.778,279.05474,,5400,0.93,0.95,,364.512
0.03473,12.778,282.539,,5410,0.93,0.95,,364.512
0.03443,10.985,275.55861,1304,5410,,,,364.512
0.04054,13.002,318.78349,,5100,0.94,0.91,,211.196
0.03963,10.604,306.38812,1153,5150,0.85,0.85,-0.336,211.196
,12.778,330.5432,,5140,0.96,0.95,,211.196
0.0405,11.119,318.46566,1170,5100,0.92,0.9,,211.196
0.04054,13.002,320.041,,5140,0.94,0.91,,211.196
0.02334,13.159,603.877,,5600,0.86,0.83,,375.31
0.02335,13.159,607.0553,1636,5600,0.86,0.83,,375.31
0.02448,14.684,667.733,,5620,0.92,0.96,,375.31
,10.5,,,5427,0.86,,,264.78
,12.3,,,5950,1.1,,,264.78
,12.63,363.1,,5552,1.14,1.04,,264.78
0.051,,359.1479,1275,5576,1.15,1.03,,264.78
,13.18,,,,1.19,,,264.78
0.052,12.9,383,,5576,1.16,1.11,,264.78
,12.77,341,,5576,1.15,1.04,,264.78
0.0507,12.3,,,5950,1.1,1,,264.78
,12.71,370,,5576,1.11,0.98,0.032,264.78
,,,,5565,,,,264.78
0.052,12.89,362.311,,5350,1.15,1.08,,264.78
,,,,5576,1.11,0.98,0.032,264.78
1.393,,,,5552,1.14,1.04,,264.78
1.36,,,247,5576,1.15,1.03,,264.78
1.41,,500,,5576,1.16,1.11,,264.78
,3.576,13.1,,5552,1.14,1.04,,264.78
,3.18,,,5950,1.1,,,264.78
,3.06,,,5427,0.86,,,264.78
0.088,3.71,16.8,,5576,1.16,1.11,,264.78
,3.6,10.4,,5576,1.11,0.98,0.032,264.78
0.085,3.18,,,5950,1.1,1,,264.78
,3.63,15.2,,5576,1.15,1.04,,264.78
,1.773,6.91,,5552,1.12,1.01,,264.78
,1.64,,,5950,1.1,,,264.78
,1.817,12.2,,5576,1.11,0.98,0.032,264.78
0.01673,1.64,,,5950,1.1,1,,264.78
0.0173,1.82,9.1,,5576,1.16,1.11,,264.78
,1.5,,,5427,0.86,,,264.78
,1.81,6.83,,5552,1.14,1.04,,264.78
,1.829,22,,5576,1.15,1.04,,264.78
,1.79,,,5565,1.15,,,264.78
0.0344,18.719,312.74472,2035,5920,,,,454.144
0.0332,15.65,288,1956,6000,1.52,1.06,,454.144
0.03449,18.719,327.68273,,6000,1.75,1.19,,454.144
0.03444,18.719,311.46,,5920,1.75,1.19,,454.144
,16.814,254.264,,5920,1.58,0.88,,454.144
0.0379,12.498,120.135,,5600,0.98,0.94,,194.553
0.03873,13.428,126.81417,1400,5600,1.04,1,,194.553
0.0379,12.498,126.81417,,5600,0.98,0.94,,194.553
,12.442,117.5971,,5600,0.97,0.92,,194.553
0.0267,12.184,502.15,1706,5700,1.03,0.96,,309.137
0.02702,13.081,498.336,,,1.08,1,,309.137
0.02709,12.778,494.22565,,5700,1.06,1,,309.137
0.02729,13.126,520.28771,1732,5700,1.08,1.02,,309.137
0.02683,12.218,502.15,1753,5880,1.03,0.97,,309.137
,,,,5735.75,1.09,1.02,0.067,309.137
0.02714,13.047,497.40395,1732,5700,1.08,1,,309.137
0.02739,13.171,505.3497,,5770,1.09,1.03,,309.137
0.0274,13.171,506.93885,1753,5770,1.09,1.03,,309.137
0.02945,12.924,464.0318,,5400,0.84,0.89,,184.848
,13.675,524.4195,,5400,0.89,1.06,,184.848
0.0293,13.07,466.8287,1395,5400,0.84,0.89,,184.848
0.02945,12.924,466.555,,5400,0.84,0.89,,184.848
,,,,5087,0.86,0.85,-0.354,174.818
0.0272,14.24,146.2,1315,5000,0.79,0.87,,174.818
,,,,5087,0.86,0.85,-0.354,174.818
,13.709,146.2018,1309,5000,0.79,0.87,,174.818
0.02713,14.235,145.88397,,5000,0.79,0.87,,174.818
0.04101,12.038,677.61356,1053,4953,0.8,0.84,-0.463,201.338
3.73,,,,4953,0.8,0.84,-0.463,201.338
0.04987,18.528,202.131,1759,6100,1.83,1.21,,251.303
0.04988,18.528,192.60498,,6100,1.83,1.21,,251.303
,17.71,187.5197,,6100,1.76,1.08,,251.303
0.0558,14.964,199.27941,1300,6070,1.1,1.16,,297.462
0.0533,14.572,181.155,,5960,1.06,1.01,,297.462
,,,,6070,1.09,1.13,0.163,297.462
,14.908,193.8763,,5900,1.09,1.11,,297.462
,14.8,,,,1.11,,,297.462
,14.73,,,,1.07,,,297.462
,,,,6070,1.09,1.13,0.163,297.462
0.05326,14.572,181.48093,,5900,1.06,1.01,,297.462
,10.536,143.0235,,5600,0.96,0.71,,321.084
0.05614,12.24,190.38017,,5600,1.11,1.11,,321.084
0.05458,12.24,181.473,1216,5600,1.11,1.02,,321.084
0.0386,10.267,213.573,1251,5600,0.84,0.95,,398.276
0.03769,11.769,204.68252,1338,5600,0.93,0.89,,398.276
0.03772,11.769,204.36469,,5600,0.93,0.89,,398.276
0.0561,15.36,282.86,1270,5800,1.17,0.94,,290.404
,16.029,308.2951,,5800,1.22,1.06,,290.404
,,,,6034,1.1,1.12,0.16,290.404
0.0562,15.356,285.72917,,5800,1.17,0.94,,290.404
0.0697,8.687,274.276,670,4650,0.61,0.72,,115.936
0.0697,8.687,272.38031,,4650,0.61,0.72,,115.936
0.04217,13.72,153.51189,,5450,0.87,0.88,,197.119
,,,1145,5380.72,0.82,0.93,-0.297,197.119
0.0414,13.787,154.14755,1184,5375,0.86,0.84,,197.119
,13.675,158.915,1150,5380.72,0.82,0.93,-0.297,197.119
,11.545,117.5971,,5450,0.73,0.55,,197.119
0.0421,13.72,160,,5450,0.87,0.88,,197.119
0.05548,13.731,177.9848,1479,6105,1.4,1.23,,431.052
0.05311,9.64,160.50415,,5900,1.14,1.08,,431.052
0.0531,9.64,163.358,1320,5900,1.14,1.08,,431.052
,9.864,174.8065,,5900,1.17,1.19,,431.052
0.0521,13.563,654.7298,1624,6250,1.39,1.27,,488.66
0.05146,13.899,651.5515,,6250,1.36,1.22,,488.66
0.0514,13.899,654.702,,6320,1.36,1.22,,488.66
,15.805,851.7844,,6250,1.55,1.82,,488.66
0.0567,15.581,181.155,,6280,1.28,1.25,,175.631
,14.796,165.2716,,6230,1.23,1.11,,175.631
0.0571,15.02,184.3414,1475,6230,1.29,1.28,,175.631
,,,,6391,1.21,1.28,0.346,175.631
0.05672,15.581,180.52744,,6230,1.28,1.25,,175.631
,15.805,117.5971,,5550,1.86,1.28,,290.684
0.05417,14.908,107.74437,,5550,1.76,1.1,,290.684
0.0574,16.029,120.77,,5570,1.88,1.32,,290.684
0.02648,14.247,403.945,1689,5400,1.06,1,-0.022,369.926
0.02652,14.247,388.07043,,5550,1.06,1,,369.926
0.0334,12.464,492.62,1480,5600,1.01,0.93,,273.703
0.0334,12.464,489.4582,,5600,1.01,0.93,,273.703
0.0546,15.581,737.3656,,6600,1.75,1.3,,500.258
0.0546,15.581,737.335,,6580,1.75,1.3,,500.258
,15.693,746.9005,,6600,1.76,1.33,,500.258
0.05461,15.581,753.2571,,6600,1.75,1.3,,500.258
0.0517,15.693,133.483,,5240,0.87,0.87,,189.469
0.051,12.229,129.034,1003,,0.82,0.83,,189.469
0.05179,15.693,133.4886,,5200,0.87,0.87,,189.469
,12.89,136.6669,,5200,0.88,0.91,,189.469
0.06219,13.899,304.16331,,5910,1.69,1.24,,226.399
,14.796,343.2564,,5910,1.79,1.49,,226.399
0.06206,13.9,301.93,1490,5911,1.69,1.24,0.505,226.399
0.04527,11.848,79.4575,,4700,0.81,0.83,,49.9605
0.04525,9.113,82.632,963,4715,0.81,0.83,,49.9605
0.04525,11.848,82.6358,963,4700,0.81,0.83,,49.9605
,12.442,92.1707,,4700,0.86,0.98,,49.9605
